,Mouse ID,Date,Weight,Baited Arms Retrieved,Reference Memory Errors,Working Memory Errors,Other Notes,Start Time,End Time,Video Length,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance,Center,ArmA,ArmB,ArmC,ArmD,ArmE,ArmF,ArmG,ArmH
282,71,2020-02-07,24,4,7,6,AGBF,2020-02-07 15:30:17,2020-02-07 15:33:50,0:03:33,2020_02_07_N71_ABFG_EB2_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 6386)",7470.066104488997,0.07233442930953499,0.2440895569124785,0.17817441678409268,0.05323312979489588,0.06278377955221544,0.05229372162204478,0.02332863629246908,0.10662282761860027,0.207609206200094
283,71,2020-02-08,23,4,4,0,BFGA,2020-02-08 11:14:24,2020-02-08 11:15:33,0:01:09,2020_02_08_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2073)",3638.473498376218,0.03712632594021215,0.04725168756027001,0.09739633558341368,0.12439729990356801,0.0429122468659595,0.07907425265188042,0.27434908389585344,0.20925747348119567,0.09016393442622953
284,71,2020-02-15,21,4,5,3,BAFG,2020-02-15 18:02:17,2020-02-15 18:07:55,0:05:38,2020_02_15_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 10127)",6058.423475304324,0.025967614533965244,0.1233214849921011,0.1229265402843602,0.018562401263823063,0.02103080568720379,0.5680292259083728,0.05993285939968404,0.028633491311216425,0.032286729857819906
285,71,2020-02-22,20,4,6,6,AFGB,2020-02-22 15:31:22,2020-02-22 15:36:05,0:04:43,2020_02_22_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 8482)",6881.097136860887,0.05964870918307201,0.08487563362018154,0.02499115878816456,0.0,0.08169279735942474,0.1218908405045385,0.5109041612637039,0.06471767063538843,0.052339974065778616
286,71,2020-02-29,25,4,1,0,,2020-02-29 13:56:46,2020-02-29 13:59:32,0:02:46,2020_02_29_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 4973)",3285.825053734557,0.02332127060715722,0.15379975874547647,0.03216726980297547,0.0,0.0,0.0,0.2981503819863289,0.22054684358665053,0.2724165661439485
287,71,2020-03-07,25,4,12,12,,2020-03-07 17:41:53,2020-03-07 17:45:02,0:03:09,2020_03_07_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 5659)",8890.019438763082,0.1413427561837456,0.0284452296819788,0.14558303886925794,0.08321554770318021,0.09257950530035336,0.06819787985865725,0.27243816254416964,0.08886925795053004,0.08091872791519435
288,71,2020-03-14,26,4,4,3,,2020-03-14 17:20:58,2020-03-14 17:24:12,0:03:14,2020_03_14_N71_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 5833)",6343.729559366632,0.0865615358244772,0.28196777511141585,0.195234830305108,0.022797394583476176,0.0,0.2266026739801165,0.03959547480287967,0.11707233459033252,0.03136784367500857
289,99,2020-01-25,24,4,4,2,,2020-01-25 14:16:30,2020-01-25 14:18:33,0:02:03,2020_01_25_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3677)",4862.31364562774,0.07830342577487764,0.2925502990755845,0.1060358890701468,0.05464926590538336,0.04921152800435018,0.025013594344752584,0.14980967917346386,0.2169657422512235,0.02936378466557912
290,99,2020-01-31,25,4,20,25,,2020-01-31 14:47:28,2020-01-31 14:53:55,0:06:27,2020_01_31_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 11607)",16313.326877932563,0.1109579600275672,0.0385079255685734,0.1408511371467953,0.12000344589937975,0.055737422467263965,0.2465541006202619,0.11380082701585112,0.05478980013783598,0.12198483804272915
291,99,2020-02-01,23,4,6,3,BAFG,2020-02-01 11:17:37,2020-02-01 11:18:56,0:01:19,2020_02_01_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2370)",3988.315320068084,0.11514129059468578,0.16828342471531,0.22775200337410376,0.10797132011809364,0.013918177983973008,0.07507380851961197,0.18346689160691693,0.042598059890341634,0.06959088991986502
292,99,2020-02-07,23,4,2,0,FBAG,2020-02-07 15:36:35,2020-02-07 15:37:18,0:00:43,2020_02_07_N99_ABFG_EB2_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1284)",2373.7923839023388,0.08560311284046693,0.3105058365758755,0.21245136186770427,0.0,0.0980544747081712,0.09571984435797666,0.12918287937743192,0.06459143968871596,0.0
293,99,2020-02-08,22,4,7,10,FBGA,2020-02-08 11:18:41,2020-02-08 11:20:14,0:01:33,2020_02_08_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2800)",6414.007537533119,0.14816137093895038,0.03784362727597287,0.12281328097108175,0.07890039271688683,0.10103534451981436,0.10496251338807568,0.17922170653338093,0.12459835772938235,0.1085326669046769
294,99,2020-02-15,21,4,2,0,FGAB,2020-02-15 18:11:45,2020-02-15 18:12:23,0:00:38,2020_02_15_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1133)",2426.166843748032,0.07142857142857142,0.2522045855379189,0.14638447971781304,0.0,0.0,0.0890652557319224,0.15520282186948853,0.19400352733686066,0.0925925925925926
295,99,2020-02-22,20,4,2,0,,2020-02-22 15:39:44,2020-02-22 15:40:21,0:00:37,2020_02_22_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1123)",2213.331869898156,0.11654804270462632,0.24822064056939505,0.12455516014234876,0.0,0.0,0.02669039145907473,0.202846975088968,0.1895017793594306,0.09519572953736656
296,99,2020-02-29,24,4,9,9,,2020-02-29 14:06:37,2020-02-29 14:09:49,0:03:12,2020_02_29_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 5747)",8734.7640583526,0.08924843423799582,0.18893528183716074,0.19363256784968685,0.020180932498260258,0.09255393180236604,0.06715379262352122,0.1990257480862909,0.030619345859429367,0.1207376478775226
297,99,2020-03-07,25,4,4,1,,2020-03-07 17:48:56,2020-03-07 17:50:21,0:01:25,2020_03_07_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2541)",3263.756420008432,0.08064516129032258,0.1911880409126672,0.2993705743509048,0.08733280881195908,0.06018882769472856,0.05035405192761605,0.17387883556254918,0.05822187254130605,0.0
298,99,2020-03-14,26,4,3,0,,2020-03-14 17:26:31,2020-03-14 17:27:26,0:00:55,2020_03_14_N99_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1653)",3134.836951244124,0.0973397823458283,0.1275695284159613,0.19649334945586452,0.08524788391777509,0.11910519951632405,0.11124546553808948,0.2140266021765417,0.051390568319226115,0.0
299,131,2020-01-25,21,4,12,17,,2020-01-25 14:23:00,2020-01-25 14:28:57,0:05:57,2020_01_25_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 10721)",13836.68019045668,0.07302742025741465,0.18653236336504386,0.1916620033575825,0.0710688304420817,0.05353478828576758,0.07992911770192128,0.011565006528632718,0.2471553814586831,0.08720387987315799
300,131,2020-01-31,21,4,13,16,,2020-01-31 15:01:50,2020-01-31 15:06:11,0:04:21,2020_01_31_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 7829)",11706.770986381218,0.1037037037037037,0.1821200510855684,0.09948914431673052,0.11098339719029374,0.04623243933588761,0.24533844189016604,0.01673052362707535,0.12758620689655173,0.07458492975734356
301,131,2020-02-01,20,4,8,12,FABG,2020-02-01 11:23:21,2020-02-01 11:28:14,0:04:53,2020_02_01_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 8782)",11032.314622918533,0.07332346578617785,0.09586701582602757,0.460548787430263,0.021518843219856545,0.09518387794603213,0.030171923033132188,0.1457360810656951,0.01912786063987248,0.05954685187293635
302,131,2020-02-07,21,4,4,2,BFAG,2020-02-07 15:40:43,2020-02-07 15:43:09,0:02:26,2020_02_07_N131_ABFG_EB2_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 4370)",5456.398700217385,0.07069320521619768,0.2260352322123084,0.2351864561885152,0.15030885380919698,0.04529855868222375,0.10180736673530084,0.0828185769846717,0.034774651109585906,0.053305879661404716
303,131,2020-02-08,20,4,3,0,ABFG,2020-02-08 11:23:15,2020-02-08 11:24:05,0:00:50,2020_02_08_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1498)",2950.801132525737,0.10073382254836558,0.15677118078719146,0.25483655770513675,0.07471647765176785,0.09606404269513008,0.025350233488992662,0.2121414276184123,0.0800533689126084,0.0
304,131,2020-02-15,18,4,7,5,AFBG,2020-02-15 18:16:02,2020-02-15 18:17:19,0:01:17,2020_02_15_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2314)",5435.798854978441,0.11663066954643628,0.1892008639308856,0.1611231101511879,0.08120950323974083,0.1844492440604752,0.060043196544276464,0.08380129589632829,0.1244060475161987,0.0
305,131,2020-02-22,17,4,4,0,BFGA,2020-02-22 15:46:44,2020-02-22 15:47:23,0:00:39,2020_02_22_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1184)",3088.7709884563374,0.0759493670886076,0.08607594936708861,0.10632911392405064,0.070042194092827,0.060759493670886074,0.06413502109704641,0.24556962025316456,0.2168776371308017,0.0751054852320675
306,131,2020-02-29,21,4,3,2,,2020-02-29 14:22:43,2020-02-29 14:24:23,0:01:40,2020_02_29_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3015)",4228.154930958629,0.0606763925729443,0.373342175066313,0.2025862068965517,0.0,0.059350132625994687,0.003978779840848806,0.04442970822281167,0.22181697612732096,0.03481432360742705
307,131,2020-03-07,22,4,18,25,,2020-03-07 17:58:00,2020-03-07 18:03:19,0:05:19,2020_03_07_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 9571)",17203.533283406367,0.13643961554534054,0.08827831174258254,0.0974717927287923,0.09089009611366486,0.05045967404931049,0.19954032595068952,0.11376932720434604,0.12808190555787713,0.09653155035520268
308,131,2020-03-14,22,4,5,3,,2020-03-14 17:30:42,2020-03-14 17:32:03,0:01:21,2020_03_14_N131_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2424)",4811.388939636903,0.09278350515463918,0.27628865979381445,0.12164948453608247,0.05195876288659794,0.0,0.13195876288659794,0.053195876288659794,0.16288659793814433,0.11134020618556703
309,210,2020-01-24,27,4,3,0,,2020-01-24 14:56:48,2020-01-24 14:57:26,0:00:38,2020_01_24_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1133)",2780.741111026375,0.060846560846560836,0.18783068783068785,0.17019400352733685,0.06966490299823633,0.03968253968253968,0.0,0.06966490299823633,0.2962962962962963,0.10758377425044093
310,210,2020-01-25,24,4,2,0,,2020-01-25 14:33:13,2020-01-25 14:34:25,0:01:12,2020_01_25_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2164)",2591.0078726361207,0.028637413394919167,0.2323325635103926,0.21247113163972287,0.0466512702078522,0.0,0.0,0.0933025404157044,0.26189376443418017,0.12563510392609695
311,210,2020-01-31,25,4,3,1,,2020-01-31 15:13:47,2020-01-31 15:15:00,0:01:13,2020_01_31_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2204)",3719.699400115006,0.10340136054421767,0.17732426303854876,0.3201814058956916,0.061678004535147386,0.0,0.07936507936507936,0.028117913832199547,0.16281179138321994,0.06848072562358276
312,210,2020-02-01,24,4,4,4,BFAG,2020-02-01 11:33:02,2020-02-01 11:35:22,0:02:20,2020_02_01_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 4185)",5633.1516952812535,0.06999522216913523,0.2756808408982322,0.12183468705207835,0.08886765408504539,0.044194935499283335,0.046583850931677016,0.3055422838031533,0.04801720019111323,0.0
313,210,2020-02-07,24,4,6,6,FGAB,2020-02-07 15:46:10,2020-02-07 15:47:54,0:01:44,2020_02_07_N210_ABFG_EB2_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3116)",6253.841482785132,0.11581649021495027,0.14308630093038174,0.04748155277510427,0.13506576836701956,0.06608918832210459,0.15495668912415786,0.21751684311838307,0.12094963105550208,0.0
314,210,2020-02-08,23,4,3,0,BAGF,2020-02-08 11:27:19,2020-02-08 11:28:17,0:00:58,2020_02_08_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1754)",3340.615445862001,0.05356125356125356,0.2336182336182336,0.1863247863247864,0.0,0.10484330484330484,0.05356125356125356,0.06096866096866097,0.2068376068376068,0.1037037037037037
315,210,2020-02-15,20,4,3,0,GFBA,2020-02-15 18:19:26,2020-02-15 18:20:01,0:00:35,2020_02_15_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1037)",2653.7465631706573,0.05684007707129093,0.14739884393063585,0.2495183044315992,0.0789980732177264,0.06647398843930635,0.08574181117533719,0.2109826589595376,0.1069364161849711,0.0
316,210,2020-02-22,19,4,4,1,FBAG,2020-02-22 15:51:06,2020-02-22 15:51:45,0:00:39,2020_02_22_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1169)",3472.039963880913,0.1076923076923077,0.19145299145299147,0.1170940170940171,0.07863247863247863,0.061538461538461535,0.06495726495726496,0.09914529914529914,0.205982905982906,0.0735042735042735
317,210,2020-02-29,24,4,5,4,,2020-02-29 14:27:18,2020-02-29 14:29:10,0:01:52,2020_02_29_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3374)",5309.27027328027,0.07555555555555556,0.12474074074074075,0.21688888888888888,0.05362962962962963,0.09896296296296296,0.02103703703703704,0.2077037037037037,0.20177777777777772,0.0
318,210,2020-03-07,24,4,3,3,,2020-03-07 18:14:49,2020-03-07 18:18:38,0:03:49,2020_03_07_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 6863)",5388.48219140491,0.03496503496503497,0.1097027972027972,0.13286713286713284,0.04822261072261072,0.0,0.4204545454545455,0.0523018648018648,0.20236013986013987,0.0
319,210,2020-03-14,26,4,7,6,,2020-03-14 17:35:25,2020-03-14 17:37:04,0:01:39,2020_03_14_N210_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2983)",5376.546888983951,0.153485254691689,0.1732573726541555,0.20878016085790885,0.0,0.12265415549597855,0.08545576407506703,0.037198391420911525,0.14410187667560326,0.07875335120643431
320,211,2020-01-25,25,4,2,0,,2020-01-25 14:37:45,2020-01-25 14:39:46,0:02:01,2020_01_25_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3618)",3539.276942218276,0.050290135396518366,0.33876761536336003,0.21718706825089806,0.0,0.055816523901630284,0.06880353688864327,0.22381873445703232,0.04752694114396242,0.0
321,211,2020-01-31,25,4,9,8,,2020-01-31 15:23:50,2020-01-31 15:25:58,0:02:08,2020_01_31_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3853)",7679.0549959407435,0.13855734302023873,0.131811105345096,0.1266216917488324,0.07083549558899845,0.11364815775817333,0.03528801245459263,0.09574468085106384,0.047483134405812144,0.2423456149455112
322,211,2020-02-01,24,4,6,3,GFBA,2020-02-01 11:40:16,2020-02-01 11:42:32,0:02:16,2020_02_01_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 4076)",4880.900017711521,0.06916850625459897,0.08633799362276183,0.11528084375766495,0.06328182487122884,0.05739514348785873,0.1341672798626441,0.20627912680892813,0.21510914888398333,0.054451802796173655
323,211,2020-02-07,24,4,6,5,FABG,2020-02-07 15:50:37,2020-02-07 15:52:35,0:01:58,2020_02_07_N211_ABFG_EB2_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3527)",6113.23715646774,0.12755102040816327,0.09013605442176872,0.3112244897959184,0.051020408163265314,0.059240362811791375,0.04591836734693878,0.16071428571428573,0.031462585034013606,0.12386621315192745
324,211,2020-02-08,23,4,1,0,BFGA,2020-02-08 11:31:29,2020-02-08 11:31:53,0:00:24,2020_02_08_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 715)",1879.610262834966,0.1634078212290503,0.17737430167597765,0.0935754189944134,0.0,0.0,0.09916201117318436,0.18016759776536312,0.2877094972067039,0.0
325,211,2020-02-15,21,4,4,2,AGFB,2020-02-15 18:22:27,2020-02-15 18:23:15,0:00:48,2020_02_15_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1441)",3708.890640141746,0.1421636615811373,0.2642163661581137,0.08183079056865465,0.0,0.17267683772538142,0.06588072122052704,0.10818307905686546,0.10402219140083216,0.0638002773925104
326,211,2020-02-22,21,4,4,0,BFGA,2020-02-22 15:56:35,2020-02-22 15:57:32,0:00:57,2020_02_22_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 1717)",3365.453283799208,0.06926658905704307,0.14551804423748546,0.08498253783469151,0.053550640279394636,0.043655413271245634,0.043655413271245634,0.3061699650756694,0.1769499417927823,0.07916181606519207
327,211,2020-02-29,24,4,6,2,GABF,2020-02-29 14:33:15,2020-02-29 14:34:35,0:01:20,2020_02_29_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 2413)",4191.584958420259,0.08616404308202154,0.22369511184755592,0.20339685169842586,0.04473902236951118,0.09942004971002484,0.05053852526926264,0.05882352941176471,0.1926263463131732,0.04183927091963546
328,211,2020-03-07,26,4,7,6,,2020-03-07 18:24:02,2020-03-07 18:26:00,0:01:58,2020_03_07_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3530)",6164.922394723086,0.11186632681959784,0.1707731520815633,0.16935712262815067,0.059190031152647975,0.03228547153780799,0.06683659020107617,0.19512885868026056,0.1070518266779949,0.08807703200226565
329,211,2020-03-14,26,4,6,9,,2020-03-14 17:39:31,2020-03-14 17:41:40,0:02:09,2020_03_14_N211_ABFG_EB1_Trial1.avi,30.0,99.9,True,0.98,85.0,0.0,all,"(0, 3871)",7032.933844608569,0.14488636363636365,0.2112603305785124,0.1849173553719008,0.08961776859504132,0.0,0.04364669421487603,0.018078512396694214,0.2097107438016529,0.09917355371900828
